X,Y,apn,OBJECTID,licenseNumber,licenseType,licenseStatus,liquorType,issueDate,expirationYear,expirationDate,licenseName,address,endorsements,ward,neighborhood,lat,long,xWebMercator,yWebMercator,lastUpdateDate
-93.2365654256761,44.9804430547638,2402924430005,196,LIC386563,BLWine,Pending,On Sale,2020/03/23 08:56:52+00,2020,2020/04/01 23:59:59+00,Shuang Cheng Restaurant,1320 4TH ST SE," Wine, On Sale, Add Strong Beer; Wine, On Sale, No Entertainment",3,Marcy Holmes,44.98044,-93.23657,-10379046.9865,5618443.1707,2020/08/25 18:15:16+00
-93.257354582036,44.9886507501305,2302924120191,197,LIC388935,BLLiquor,Approved,On Sale,2020/10/26 09:21:56+00,2021,2021/10/01 23:59:59+00,Hyde,24 UNIVERSITY AVE NE #125," Liquor, On Sale, Limited Entertainment",3,Nicollet Island - East Bank,44.98865,-93.25735,-10381361.2248,5619734.956,2021/01/13 18:15:21+00
-93.2784349272952,44.933951951844,1002824210227,198,LIC389200,BLLiquor,Approved,On Sale,2020/10/26 09:21:57+00,2021,2021/10/01 11:59:00+00,Petite Leon,3800 NICOLLET AVE," Liquor, On Sale, No Entertainment",8,King Field,44.93395,-93.27843,-10383707.8781,5611129.559,2020/10/28 18:15:17+00
-93.2123797185657,44.921702750223,0702823440016,199,LIC389550,BLWine,Pending,On Sale,2020/10/26 10:30:13+00,2021,2021/04/01 23:59:59+00,Okome House,4457 42ND AVE S," Wine, On Sale, No Entertainment; Wine, On Sale, Add Strong Beer",12,Hiawatha,44.9217,-93.21238,-10376354.6459,5609203.5974,2021/01/19 18:15:17+00
-93.2904155579151,44.9197383092007,0902824440217,200,LIC390690,BLWine,Pending,On Sale,2020/10/26 15:21:45+00,2021,2021/04/01 23:59:59+00,Brasa Rotisserie,812 46TH ST W," Wine, On Sale, No Entertainment; Wine, On Sale, Add Strong Beer",13,East Harriet,44.91974,-93.29042,-10385041.5558,5608894.7634,2021/01/19 18:15:17+00
0,0,2602924230617,201,LIC391291,BLLiquor,Approved,On Sale,2020/10/26 09:21:59+00,2021,2021/10/01 23:59:59+00,Elliot Park Hotel,823 5TH AVE S," Liquor, On Sale, General Entertainment",7,Elliot Park,0,0,0,0,2020/10/27 18:15:18+00
-93.2736805631112,44.9808831047787,2202924420021,202,LIC391247,BLLiquor,Approved,On Sale,2020/11/23 14:30:21+00,2021,2021/10/01 23:59:59+00,Hark! Cafe,430 1ST AVE N #150," Liquor, On Sale, Limited Entertainment",3,Downtown West,44.98088,-93.27368,-10383178.6247,5618512.4242,2020/11/24 18:15:17+00
-93.2770718865651,44.9849339987632,2202924130344,203,LIC391632,BLLiquor,Approved,On Sale,2020/11/23 16:04:34+00,2021,2021/10/01 23:59:59+00,Graze Provisions & Libations,520 4TH ST N," Liquor, On Sale, Limited Entertainment",3,North Loop,44.98493,-93.27707,-10383556.1451,5619149.9644,2020/11/24 18:15:17+00
-93.2296383215859,44.987599777823,2402924140129,204,LIC65212,BLWine,Pending,On Sale,2019/04/23 07:50:42+00,2020,2020/04/01 00:00:00+00,The Blue Door - U,1514 COMO AVE SE," Wine, On Sale, Class E Entertainment; Wine, On Sale, Add Strong Beer; Wine, On Sale, No Entertainment",2,Como,44.9876,-93.22964,-10378275.8648,5619569.5362,2021/01/14 18:15:22+00
-93.220189102114,44.948125188234,0602823210096,205,LIC75924,BLLiquor,Pending,On Sale,2020/05/17 01:00:53+00,2021,2021/01/01 00:00:00+00,Merlins Rest Pub,3601 LAKE ST E," Liquor, On Sale, Class C1 Entertainment; Liquor, On Sale, Limited Entertainment",2,Longfellow,44.94813,-93.22019,-10377223.9825,5613358.5524,2021/01/14 18:15:22+00
-93.2537403820685,44.9904821338671,2302924120038,206,LIC75960,BLLiquor,Pending,On Sale,2020/05/17 01:00:54+00,2021,2021/01/01 00:00:00+00,RED STAG SUPPERCLUB,509 1ST AVE NE," Liquor, On Sale, Class B Entertainment; Liquor, On Sale, General Entertainment",3,Nicollet Island - East Bank,44.99048,-93.25374,-10380958.8939,5620023.2174,2021/01/14 18:15:22+00
-93.2628651372463,45.0012145070689,1402924230079,207,LIC77826,BLLiquor,Pending,On Sale,2020/05/17 01:01:23+00,2021,2021/01/01 00:00:00+00,331 Club,331 13TH AVE NE," Liquor, On Sale, Class A Entertainment; Liquor, On Sale, General Entertainment",3,Sheridan,45.00121,-93.26287,-10381974.657,5621712.6875,2021/01/28 18:15:17+00
-93.2549398449752,44.9846677938659,2302924130163,208,LIC77315,BLLiquor,Pending,On Sale,2020/05/17 01:01:14+00,2021,2021/01/01 00:00:00+00,Aster Cafe,125 MAIN ST SE," Liquor, On Sale, Class C2 Entertainment; Liquor, On Sale, Limited Entertainment",3,Marcy Holmes,44.98467,-93.25494,-10381092.4175,5619108.067,2021/01/14 18:15:22+00
-93.253976367697,44.9846400038368,2302924130623,209,LIC77596,BLLiquor,Pending,On Sale,2020/05/17 01:01:19+00,2021,2021/01/01 00:00:00+00,Jefe Urban Hacienda,219 MAIN ST SE," Liquor, On Sale, Class C1 Entertainment; Liquor, On Sale, Limited Entertainment",3,Marcy Holmes,44.98464,-93.25398,-10380985.1637,5619103.6932,2021/01/14 18:15:22+00
-93.2722030329965,44.9751474219488,2702924110072,210,LIC78007,BLLiquor,Pending,On Sale,2020/05/17 01:01:25+00,2021,2021/01/01 00:00:00+00,8th Street Grill & Tavern,800 MARQUETTE AVE #107," Liquor, On Sale, Class C1 Entertainment; Liquor, On Sale, Limited Entertainment",7,Downtown West,44.97515,-93.2722,-10383014.1468,5617609.8046,2021/01/14 18:15:22+00
-93.2658065897957,44.955209388251,3502924320483,211,LIC78174,BLLiquor,Pending,On Sale,2020/05/17 01:01:29+00,2021,2021/01/01 00:00:00+00,FIKA,2600 PARK AVE," Liquor, On Sale, Class B Entertainment; Liquor, On Sale, General Entertainment",6,Phillips West,44.95521,-93.26581,-10382302.098,5614472.8751,2021/01/14 18:15:22+00
-93.2247267666002,44.9360333640089,0602823330156,212,LIC79187,BLLiquor,Pending,On Sale,2020/05/17 01:01:45+00,2021,2021/01/01 00:00:00+00,The Howe Daily Kitchen & Bar,3675 MINNEHAHA AVE," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",12,Howe,44.93603,-93.22473,-10377729.113,5611456.8636,2021/01/28 18:15:17+00
-93.2330501472894,44.9753770751709,2502924110011,213,LIC80222,BLLiquor,Pending,On Sale,2020/05/17 01:02:06+00,2021,2021/01/01 00:00:00+00,GATEWAY CAFE BY D'AMICO & SONS,200 OAK ST SE," Liquor, On Sale, Class A Entertainment; Liquor, On Sale, General Entertainment",2,University of Minnesota,44.97538,-93.23305,-10378655.6675,5617645.9432,2021/01/14 18:15:22+00
-93.2791196878834,44.9749059249475,2702924210009,214,LIC79279,BLLiquor,Pending,On Sale,2019/12/16 13:07:41+00,2020,2020/07/01 00:00:00+00,Pizza Hut #31298,1101 HENNEPIN AVE," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",7,Downtown West,44.97491,-93.27912,-10383784.1053,5617571.8024,2021/01/28 18:15:17+00
-93.2813050652892,44.9740986118657,2702924210111,215,LIC79621,BLLiquor,Pending,On Sale,2020/05/17 01:01:53+00,2021,2021/01/01 00:00:00+00,Eli's Food & Cocktails,1225 HENNEPIN AVE," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",7,Loring Park,44.9741,-93.28131,-10384027.3804,5617444.764,2021/01/14 18:15:22+00
-93.2773895569007,44.9687861802193,2702924420071,216,LIC80600,BLLiquor,Pending,On Sale,2020/05/17 01:02:14+00,2021,2021/01/01 00:00:00+00,Ping's Szechuan Bar & Grill,1401 NICOLLET AVE," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",7,Loring Park,44.96879,-93.27739,-10383591.508,5616608.8469,2021/01/14 18:15:22+00
-93.2143680020049,44.9486398050688,3102923430043,217,LIC79554,BLLiquor,Pending,On Sale,2020/05/17 01:01:52+00,2021,2021/01/01 00:00:00+00,The Hi-Lo Diner,4020 LAKE ST E," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",2,Cooper,44.94864,-93.21437,-10376575.9806,5613439.4954,2021/01/14 18:15:22+00
-93.2876184951745,44.9558931106987,3402924230061,218,LIC79897,BLLiquor,Pending,On Sale,2020/05/17 01:01:59+00,2021,2021/01/01 00:00:00+00,The Bulldog Restaurant,2549 LYNDALE AVE S," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",10,Whittier,44.95589,-93.28762,-10384730.1882,5614580.4298,2021/01/14 18:15:22+00
-93.2688247521823,44.9759538827144,2702924110032,219,LIC372780,BLLiquor,Pending,On Sale,2020/05/18 01:02:13+00,2021,2021/01/01 23:59:00+00,Hyatt Centric Downtown Minneapolis,615 2ND AVE S," Liquor, On Sale, Class A Entertainment; Liquor, On Sale, General Entertainment",7,Downtown West,44.97595,-93.26882,-10382638.0783,5617736.7112,2021/01/14 18:15:22+00
-93.2716245898188,44.9815220038467,2202924419000,220,LIC373784,BLLiquor,Pending,On Sale,2020/05/18 01:02:13+00,2021,2021/01/01 23:59:59+00,Wild Greg's Saloon,315 1ST AVE N," Liquor, On Sale, Class B Entertainment; Liquor, On Sale, General Entertainment",3,Downtown West,44.98152,-93.27162,-10382949.7548,5618612.9728,2021/01/14 18:15:22+00
-93.2630292846015,44.9157594656857,1402824230058,221,LIC385677,BLLiquor,Pending,On Sale,2021/01/21 10:54:52+00,2021,2021/04/01 00:00:00+00,TOWN HALL TAP,4810 CHICAGO AVE," Liquor, On Sale, No Entertainment",8,Field,44.91576,-93.26303,-10381992.9298,5608269.2732,2021/01/22 18:15:17+00
-93.2809494743705,45.0097098620815,1002924310014,222,LIC385967,BLLiquor,Pending,On Sale,2020/05/18 01:02:19+00,2021,2021/01/01 23:59:59+00,Butcher Salt,208 29TH AVE N," Liquor, On Sale, Limited Entertainment",5,Hawthorne,45.00971,-93.28095,-10383987.7962,5623050.2348,2021/01/14 18:15:22+00
-93.3089379926236,45.0352330512562,0502924110002,223,LIC386332,BLWine,Pending,On Sale,2020/12/28 10:29:37+00,2021,2021/04/01 23:59:00+00,Tori 44,2201 44TH AVE N," Wine, On Sale, Add Strong Beer; Wine, On Sale, No Entertainment",4,Victory,45.03523,-93.30894,-10387103.4638,5627069.9155,2021/01/19 18:15:17+00
-93.2211039589757,44.9486563231101,3102923340156,224,LIC391744,BLLiquor,Approved,On Sale,2021/01/11 09:35:34+00,2022,2022/01/01 00:00:00+00,Galapagos Bar & Grill,3508 LAKE ST E," Liquor, On Sale, Limited Entertainment",2,Longfellow,44.94866,-93.2211,-10377325.8239,5613442.0935,2021/01/12 18:15:24+00
-93.3090557339096,44.9045686891796,2002824110182,225,LIC392061,BLWine,Pending,On Sale,2020/12/28 10:29:37+00,2021,2021/04/01 23:59:59+00,Kwan's,5412 PENN AVE S," Wine, On Sale, No Entertainment; Wine, On Sale, Add Strong Beer",13,Armatage,44.90457,-93.30906,-10387116.5707,5606510.2703,2021/01/19 18:15:17+00
-93.2546026389771,44.9889149396966,2302924120074,226,LIC107999,BLLiquor,Pending,On Sale,2020/05/17 01:02:18+00,2021,2021/01/01 00:00:00+00,Terminal Bar,409 HENNEPIN AVE E," Liquor, On Sale, Class B Entertainment; Liquor, On Sale, General Entertainment",3,Nicollet Island - East Bank,44.98891,-93.2546,-10381054.8799,5619776.5391,2021/01/13 18:15:21+00
-93.2231291559866,44.9732063437684,3002923230157,227,LIC107938,BLLiquor,Pending,On Sale,2020/05/17 01:02:18+00,2021,2021/01/01 00:00:00+00,Legendary Spice,317 HURON BLVD SE," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",2,Prospect Park - East River Road,44.97321,-93.22313,-10377551.2678,5617304.3592,2021/01/13 18:15:21+00
-93.275704486311,44.9873131468804,2202924130056,228,LIC76423,BLLiquor,Pending,On Sale,2020/05/17 01:01:04+00,2021,2021/01/01 00:00:00+00,Black Sheep Coal Fired Pizza,600 WASHINGTON AVE N," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",3,North Loop,44.98731,-93.2757,-10383403.9268,5619524.4219,2021/01/13 18:15:21+00
-93.2754776554135,44.9780087670849,2202924430209,229,LIC76294,BLLiquor,Pending,On Sale,2020/05/17 01:01:01+00,2021,2021/01/01 00:00:00+00,PANTAGES THEATRE,710 HENNEPIN AVE," Liquor, On Sale, Class C2 Entertainment; Liquor, On Sale, Limited Entertainment",7,Downtown West,44.97801,-93.27548,-10383378.6761,5618060.0808,2021/01/13 18:15:21+00
-93.2727850766219,44.9788252637753,2202924440010,230,LIC75575,BLLiquor,Pending,On Sale,2020/05/17 01:00:47+00,2021,2021/01/01 00:00:00+00,Lyon's Pub,16 6TH ST S #1ST FL," Liquor, On Sale, Class B Entertainment; Liquor, On Sale, General Entertainment",3,Downtown West,44.97883,-93.27279,-10383078.9396,5618188.5731,2021/01/13 18:15:21+00
-93.2568110590682,44.9880723720591,2302924120195,231,LIC76421,BLLiquor,Pending,On Sale,2020/05/17 01:01:04+00,2021,2021/01/01 00:00:00+00,Chipotle Mexican Grill #251,225 HENNEPIN AVE E," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",3,Nicollet Island - East Bank,44.98807,-93.25681,-10381300.7201,5619643.9207,2021/01/13 18:15:21+00
-93.2469312770807,44.9731778300663,2502924230075,232,LIC76198,BLLiquor,Pending,On Sale,2020/05/17 01:00:58+00,2021,2021/01/01 00:00:00+00,Chipotle Mexican Grill #268,229 CEDAR AVE S," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",6,Cedar Riverside,44.97318,-93.24693,-10380200.9078,5617299.8724,2021/01/13 18:15:21+00
-93.2475770040733,44.9705380580991,2602924140002,233,LIC76246,BLLiquor,Pending,On Sale,2020/05/17 01:00:59+00,2021,2021/01/01 00:00:00+00,Red Sea Bar & Restaurant,320 CEDAR AVE S," Liquor, On Sale, Class B Entertainment; Liquor, On Sale, General Entertainment",6,Cedar Riverside,44.97054,-93.24758,-10380272.7898,5616884.4983,2021/01/13 18:15:21+00
-93.277066430198,44.976826640062,2702924120054,234,LIC76559,BLLiquor,Pending,On Sale,2020/05/17 01:01:06+00,2021,2021/01/01 00:00:00+00,THE SALOON,830 HENNEPIN AVE," Liquor, On Sale, Class A, Adult Entertainment; Liquor, On Sale, Adult Entertainment",7,Downtown West,44.97683,-93.27707,-10383555.5377,5617874.0524,2021/01/13 18:15:21+00
-93.29725691332,44.9486698142283,3302924430090,235,LIC76010,BLLiquor,Pending,On Sale,2020/05/17 01:00:55+00,2021,2021/01/01 00:00:00+00,Stella's Fish Cafe,1400 LAKE ST W," Liquor, On Sale, Class B Entertainment; Liquor, On Sale, General Entertainment",10,Lowry Hill East,44.94867,-93.29726,-10385803.132,5613444.2155,2021/01/13 18:15:21+00
0,0,,236,LIC78567,BLLiquor,Pending,On Sale,2020/05/17 01:01:35+00,2021,2021/01/01 00:00:00+00,Ala Salsa Restaurant,920 LAKE ST E #155," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",,,0,0,0,0,2021/01/13 18:15:21+00
-93.2914166548408,44.9481279659553,0402824110058,237,LIC78620,BLLiquor,Pending,On Sale,2020/05/17 01:01:36+00,2021,2021/01/01 00:00:00+00,Morrissey's Irish Pub,913 LAKE ST W," Liquor, On Sale, Class C1 Entertainment; Liquor, On Sale, Limited Entertainment",10,South Uptown,44.94813,-93.29142,-10385152.9974,5613358.9893,2021/01/13 18:15:21+00
-93.298665775316,44.9474358482479,0402824210070,238,LIC78798,BLLiquor,Pending,On Sale,2020/05/17 01:01:38+00,2021,2021/01/01 00:00:00+00,Amazing Thailand,3024 HENNEPIN AVE," Liquor, On Sale, Class D Entertainment; Liquor, On Sale, Limited Entertainment",10,ECCO,44.94744,-93.29867,-10385959.9658,5613250.1287,2021/01/13 18:15:21+00
-93.2479103320443,45.0074147508408,1102924440197,239,LIC78098,BLLiquor,Pending,On Sale,2019/12/30 10:43:44+00,2020,2020/07/01 00:00:00+00,Maya Cuisine,1840 CENTRAL AVE NE," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",1,Logan Park,45.00741,-93.24791,-10380309.8957,5622688.8625,2021/01/13 18:15:21+00
-93.2785073036593,44.8926457328959,2202824340016,240,LIC78088,BLLiquor,Pending,On Sale,2020/05/17 01:01:27+00,2021,2021/01/01 00:00:00+00,Tailgate Sports Cafe/Patty Wagon,6042 NICOLLET AVE," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",11,Windom,44.89265,-93.27851,-10383715.935,5604636.5577,2021/01/13 18:15:21+00
-93.2765784581492,44.9869444312133,2202924130043,241,LIC77960,BLLiquor,Pending,On Sale,2020/05/17 01:01:25+00,2021,2021/01/01 00:00:00+00,Smack Shack,603 WASHINGTON AVE N," Liquor, On Sale, Class B Entertainment; Liquor, On Sale, General Entertainment",3,North Loop,44.98694,-93.27658,-10383501.2169,5619466.3882,2021/01/13 18:15:21+00
-93.268506900387,44.9845515690862,2202924140062,242,LIC77686,BLLiquor,Pending,On Sale,2020/05/17 01:01:20+00,2021,2021/01/01 00:00:00+00,Aria at the Jeune Lune,105 1ST ST N," Liquor, On Sale, Class A Entertainment; Liquor, On Sale, General Entertainment",3,North Loop,44.98455,-93.26851,-10382602.6952,5619089.7747,2021/01/13 18:15:21+00
-93.2807514865802,44.9899151038782,2202924210384,243,LIC77589,BLLiquor,Pending,On Sale,2020/05/17 01:01:18+00,2021,2021/01/01 00:00:00+00,Clubhouse Jaeger,923 WASHINGTON AVE N," Liquor, On Sale, Class B Entertainment; Liquor, On Sale, General Entertainment",3,North Loop,44.98992,-93.28075,-10383965.7563,5619933.9654,2021/01/13 18:15:21+00
-93.2723468919011,44.978634730726,2202924440048,244,LIC78495,BLLiquor,Pending,On Sale,2020/05/17 01:01:34+00,2021,2021/01/01 00:00:00+00,Murray's,24 6TH ST S #1ST FLOOR," Liquor, On Sale, Class B Entertainment; Liquor, On Sale, General Entertainment",3,Downtown West,44.97863,-93.27235,-10383030.1611,5618158.5887,2021/01/13 18:15:21+00
-93.2709997244021,44.975554772268,2702924110006,245,LIC78296,BLLiquor,Pending,On Sale,2020/05/17 01:01:31+00,2021,2021/01/01 00:00:00+00,HEN HOUSE EATERY,114 8TH ST S," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",7,Downtown West,44.97555,-93.271,-10382880.1951,5617673.906,2021/01/13 18:15:21+00
-93.2782643012901,44.9708598591422,2702924241543,246,LIC78132,BLLiquor,Pending,On Sale,2020/05/17 01:01:28+00,2021,2021/01/01 00:00:00+00,HYATT REGENCY MINNEAPOLIS,1300 NICOLLET MALL," Liquor, On Sale, Class A Entertainment; Liquor, On Sale, General Entertainment",7,Loring Park,44.97086,-93.27826,-10383688.8841,5616935.1334,2021/01/13 18:15:21+00
-93.2884646668497,44.9557012860117,3302924140177,247,LIC77397,BLLiquor,Pending,On Sale,2020/05/17 01:01:15+00,2021,2021/01/01 00:00:00+00,Common Roots Cafe,2558 LYNDALE AVE S," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",10,Lowry Hill East,44.9557,-93.28846,-10384824.3836,5614550.2542,2021/01/13 18:15:21+00
0,0,,248,LIC80722,BLLiquor,Pending,On Sale,2020/05/17 01:02:17+00,2021,2021/01/01 00:00:00+00,Central NE,700 CENTRAL AVE NE #A," Liquor, On Sale, Class C1 Entertainment; Liquor, On Sale, Limited Entertainment",,,0,0,0,0,2021/01/13 18:15:21+00
-93.302463617877,44.948069619792,0402824210033,249,LIC80075,BLLiquor,Pending,On Sale,2020/05/17 01:02:03+00,2021,2021/01/01 00:00:00+00,Amore Uptown,1601 LAKE ST W," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",10,ECCO,44.94807,-93.30246,-10386382.7397,5613349.8122,2021/01/13 18:15:21+00
-93.2469386477576,45.0124260180981,1202924320074,250,LIC80464,BLLiquor,Pending,On Sale,2020/05/17 01:02:11+00,2021,2021/01/01 00:00:00+00,ADELITAS MEXICAN RESTAURANT,2405 CENTRAL AVE NE," Liquor, On Sale, Class C2 Entertainment; Liquor, On Sale, Limited Entertainment",1,Windom Park,45.01243,-93.24694,-10380201.7283,5623477.9206,2021/01/13 18:15:21+00
-93.2681327062571,44.9980949287531,1502924410001,251,LIC79258,BLLiquor,Pending,On Sale,2020/05/17 01:01:46+00,2021,2021/01/01 00:00:00+00,THE 1029 BAR,1029 MARSHALL ST NE," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",3,St. Anthony West,44.99809,-93.26813,-10382561.0401,5621221.5767,2021/01/13 18:15:21+00
-93.2697205423021,44.9837719351042,2202924410104,252,LIC80604,BLLiquor,Pending,On Sale,2020/05/17 01:02:15+00,2021,2021/01/01 00:00:00+00,Red Cow,208 1ST AVE N," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",3,North Loop,44.98377,-93.26972,-10382737.7972,5618967.0712,2021/01/13 18:15:21+00
-93.271972024933,44.9804970033038,2202924440022,253,LIC80520,BLLiquor,Pending,On Sale,2020/05/17 01:02:13+00,2021,2021/01/01 00:00:00+00,Gay 90'S,400 HENNEPIN AVE," Liquor, On Sale, Class A, Adult Entertainment; Liquor, On Sale, Adult Entertainment",3,Downtown West,44.9805,-93.27197,-10382988.4311,5618451.6609,2021/01/13 18:15:21+00
-93.2534795122083,44.9893045899398,2302924120030,254,LIC79516,BLLiquor,Pending,On Sale,2020/05/17 01:01:51+00,2021,2021/01/01 00:00:00+00,CONGA LATIN BISTRO,501 HENNEPIN AVE E," Liquor, On Sale, Class B Entertainment; Liquor, On Sale, General Entertainment",3,Nicollet Island - East Bank,44.9893,-93.25348,-10380929.854,5619837.8699,2021/01/13 18:15:21+00
-93.2622664199909,44.9799239129595,2302924340079,255,LIC80237,BLLiquor,Pending,On Sale,2020/05/17 01:02:06+00,2021,2021/01/01 00:00:00+00,"The Depot Minneapolis, a Renaissance Hotel",225 3RD AVE S," Liquor, On Sale, Class B Entertainment; Liquor, On Sale, General Entertainment",3,Downtown West,44.97992,-93.26227,-10381908.0081,5618361.4707,2021/01/13 18:15:21+00
-93.2757427518471,44.9766158392402,2702924120123,256,LIC79883,BLLiquor,Pending,On Sale,2020/05/17 01:01:58+00,2021,2021/01/01 00:00:00+00,State Theatre,805 HENNEPIN AVE," Liquor, On Sale, Class C2 Entertainment; Liquor, On Sale, Limited Entertainment",7,Downtown West,44.97662,-93.27574,-10383408.1865,5617840.8796,2021/01/13 18:15:21+00
-93.2793674019163,44.9748042399561,2702924210012,257,LIC79153,BLLiquor,Pending,On Sale,2020/05/17 01:01:44+00,2021,2021/01/01 00:00:00+00,THE BULLDOG DOWNTOWN,1111 HENNEPIN AVE," Liquor, On Sale, Class C1 Entertainment; Liquor, On Sale, Limited Entertainment",7,Downtown West,44.9748,-93.27937,-10383811.6807,5617555.8012,2021/01/13 18:15:21+00
-93.2779181211223,44.9767211329901,2702924210030,258,LIC80247,BLLiquor,Pending,On Sale,2020/05/17 01:02:07+00,2021,2021/01/01 00:00:00+00,Orpheum Theatre,910 HENNEPIN AVE," Liquor, On Sale, Class C2 Entertainment; Liquor, On Sale, Limited Entertainment",7,Downtown West,44.97672,-93.27792,-10383650.3475,5617857.4492,2021/01/13 18:15:21+00
-93.2215675669175,44.9738622299919,3002923210043,259,LIC79903,BLLiquor,Pending,On Sale,2020/05/17 01:02:00+00,2021,2021/01/01 00:00:00+00,TEA HOUSE CHINESE RESTAURANT,2425 UNIVERSITY AVE SE," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",2,Prospect Park - East River Road,44.97386,-93.22157,-10377377.4325,5617407.5674,2021/01/13 18:15:21+00
-93.2194923238639,44.9720043627588,3002923240030,260,LIC79898,BLLiquor,Pending,On Sale,2020/05/17 01:01:59+00,2021,2021/01/01 00:00:00+00,Profile Event Center,2630 UNIVERSITY AVE SE," Liquor, On Sale, Class B Entertainment; Liquor, On Sale, General Entertainment",2,Prospect Park - East River Road,44.972,-93.21949,-10377146.4175,5617115.2223,2021/01/13 18:15:21+00
-93.2978673481999,44.9511958863167,3302924430124,261,LIC80319,BLLiquor,Pending,On Sale,2020/05/17 01:02:09+00,2021,2021/01/01 00:00:00+00,Kiku Bistro,2819 HENNEPIN AVE," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",10,Lowry Hill East,44.9512,-93.29787,-10385871.0853,5613841.5468,2021/01/13 18:15:21+00
-93.3052461827072,45.0129985802608,0902924320151,262,LIC375497,BLLiquor,Pending,On Sale,2020/05/18 01:02:15+00,2021,2021/01/01 23:59:00+00,The Regime,2015 LOWRY AVE N," Liquor, On Sale, Limited Entertainment",5,Jordan,45.013,-93.30525,-10386692.4934,5623568.0788,2021/01/13 18:15:21+00
-93.3090557339096,44.9045686891796,2002824110182,263,LIC375684,BLLiquor,Pending,On Sale,2020/05/18 01:02:16+00,2021,2021/01/01 23:59:00+00,Red Wagon Pizza,5416 PENN AVE S," Liquor, On Sale, No Entertainment",13,Armatage,44.90457,-93.30906,-10387116.5707,5606510.2703,2021/01/13 18:15:21+00
-93.2973465085914,44.9497219419348,3302924439002,264,LIC80717,BLLiquor,Pending,On Sale,2020/05/17 01:02:16+00,2021,2021/01/01 00:00:00+00,Origami Uptown,1354 LAGOON AVE," Liquor, On Sale, Class E Entertainment; Liquor, On Sale, No Entertainment",10,Lowry Hill East,44.94972,-93.29735,-10385813.1057,5613609.7048,2021/01/13 18:15:21+00
-93.2876752022252,44.9485369253037,3402924330105,265,LIC386616,BLLiquor,Pending,On Sale,2020/05/18 01:02:20+00,2021,2021/01/01 23:59:59+00,It's Greek to Me - Taverna & Parea,626 LAKE ST W," Liquor, On Sale, Limited Entertainment",10,Whittier,44.94854,-93.28768,-10384736.5008,5613423.3136,2021/01/13 18:15:21+00
-93.2338754376258,44.9470991082337,0102824120042,266,LIC391328,BLBrewery,Approved,On Sale,2021/01/21 10:17:40+00,2021,2021/10/01 00:00:00+00,Arbeiter Brewing Company,3036 MINNEHAHA AVE, BL Sunday Sales Exemption,9,Longfellow,44.9471,-93.23388,-10378747.5384,5613197.1646,2021/01/22 18:15:17+00
-93.2338754376258,44.9470991082337,0102824120042,267,LIC391328,BLBrewery,Approved,On Sale,2021/01/21 10:17:40+00,2021,2021/10/01 00:00:00+00,Arbeiter Brewing Company,3036 MINNEHAHA AVE, BL Sunday Sales Exemption,9,Longfellow,44.9471,-93.23388,-10378747.5384,5613197.1646,2021/01/22 18:15:17+00
